item_id,domain,nn_mod,nn_asp,query_mod,query_asp,q_review_id,q_reviews_id,question,question_subj_level,ques_subj_score,is_ques_subjective,review_id,review,human_ans_spans,human_ans_indices,answer_subj_level,ans_subj_score,is_ans_subjective
B0001FTVEK,electronics,comfortable,headphone,uncomfortable,headphone,31cbae83aea723b69327ebc47ffde58f,57c7198b4063f1369415248489f12098,What do you think about headphone?,5,0.0,False,82c414ce23fc2b02536fb27ac5ab00f1,"These headphones work great. They're Sennheisers and you usually can't go wrong with this brand.The headphone reproduces the full range of sounds very clearly and without distortion, if set up properly (I'll get to that).I've been able to walk around my home without experiencing too much distortion. Within the same room as the transmitter, the sound is really clear and robust. It's great not being tethered to one location or having to deal with accidentally yanking the cord out when moving around.Also, unlike my other enclosed-type headphones, the design allow for air to circulate freely. So your ears won't become uncomfortable warm during use. These headphones are very comfortable.As far as specs, you can get a good assessment of the product from reading the Amazon description so I won't go into that.For portable devices with a headphone jack, you simply have to purchase a ""2-RCA (female) to headphone jack (male 3.5mm plug) adapter"". Make sure the adapter is a ""stereo"" adapter versus a ""mono"" adapter. They look exactly the same, so beware. These adapters are pretty inexpensive.I was a little concerned about getting wireless headphones because of all the negative reviews I've read regarding sound quality, interference, etc.Sound quality and hissing can be minimized if you set up properly. Here's a quick ""What to do"":Portable Players (i.e. CD, MP3, Walkman, etc):1) If the device comes with an output other than the headphone jack, use it. This other output (line-out) is usually a jack that delivers a constant, high (i.e. loud) signal. Regardless of your headphone volume level, this jack will output at a constant, strong, loud signal. These line-out jacks are usually found on the back of some CD players.2) If the device only comes with a headphone jack, set the volume to max or near max. This is the setup I'm using. These headphones were bought primarily to be use at work, so I can listen to my iPod wirelessly.NOTE!!! If you're connected to a dedicated home amp/receivers/etc... DO NOT crank the volume all the way up or even remotely close to it. (The line out on your home amp/receiver will transmit a strong, clear signal regardless of the volume setting, if you're connected to the receiver/amp's line-out)The volume should be set high ONLY for smaller, portable devices that output less power such as an MP3 player or handheld portable CD player. You've been warned;-)Why set the signal coming from your unit as high as possible? It significantly reduces the background noise, since the signal being transmitted is strong. You won't need to turn up the volume on your headset as high since the signal being transmitted is strong. Yes, your portable music player will use up power faster, but who cares? Use a power adapter for your device.If your signal wasn't strong, you would need to increase the headset volume which also increases the level of background hiss. Try it out. I would speculate that a lot of these reviews, which complain of unbearable hissing, are a result of their device's volume level being set low.Hope this info helps. Enjoy the headphones... They're pretty nice. ANSWERNOTFOUND",ANSWERNOTFOUND,"(3124, 3138)",5,0.0,False
B000NP46K2,electronics,clear,photo,fantastic,result,d5f2b7921cd3bafa4d0891c48e9078bf,50bd5ab02b38d84e0fdd96e9e6fb427e,What is the result of the soccer game?,5,0.4,False,d55de96cda0a56af84f9fd80f6f08039,I was looking for a wide angel lens after upgrading from a Canon 60D to a Mark 5D III .  I do a lot of interior real estate photograply and landscape photos.  I am more than pleased with my purchase as the photos are extrememly clear and crisp.  Lens works great and so far no negative issues. ANSWERNOTFOUND,ANSWERNOTFOUND,"(294, 308)",5,0.0,False
B005HMKKH4,electronics,perfect,size,great,size,672d411bf272f06708f6f130caa34c25,24e2ee97edff06f65b0be28a34be4abb,How is the size of the camera?,1,0.0,False,62c3e835e50813c4342c3671d5592cec,"I have been using WD external hard drives for years.  They are easy to use and this one was no exception.  It was ready to use right out of the box.  You can use it to back up your files or use it as a drag and drop drive, which I prefer, as I store thousands of digital photos.  The size is perfect and slips right into the cell phone holder in my purse.  Love it! ANSWERNOTFOUND",ANSWERNOTFOUND,"(366, 380)",1,0.0,False
B003VAGXWK,electronics,sleek,keyboard,solid,key,73e8277fbf438a7ade8f720ddf8a4f47,55576d11e04159c488107b442aaff880,How are the keys of the  keyboard?,1,0.0,False,74ae92c2bbeb9511fce8ddb5a4b9411b,"I was reluctant to try a wireless keyboard, but due to a wire-chomping kitty, decided it was best to go wireless. I'm so glad I did. This keyboard is sleek and stylish. It has a great feel under my fingertips. I was concerned that a wireless keyboard would be &#34;buggy&#34; and not be efficient, but this keyboard is as good as any corded keyboard. It charges easily via USB port and holds a charge for about ten days. The illuminated keys are helpful, if, like me, your eyes aren't as young as they once were. I already had the logitech unifying plug that plugs into my computer for my mouse and touchpad. I turned the keyboard on and the Logitech plug recognized it right away. I highly recommend this keyboard. ANSWERNOTFOUND",The illuminated keys are helpful,"(421, 453)",1,0.0,False
B003ES5ZUU,electronics,minor,complaint,happy,people,ba3462a325501ac987119625d5743785,34a55b5ac18ca2ee123517139e0bd680,How is it the people there?,2,0.0,False,773b932d1fd081374350bca8a570119d,"I bought a few of these cables for use with my home AV theater system. Maybe I'm crazy but the picture did seem better than the cables I previously had, but they were cheap quality. These Amazon cables seem nice and durable. I only have one minor complaint and that is this: on Sony products, there is a thing called Bravia Sync which will turn on my Sony AV receiver automatically when I turn on my Sony Blu Ray player. Ever since I switched to these cables this feature does not seem to work other than that small gripe I am very satisfied. Love AmazonBasics products. ANSWERNOTFOUND",ANSWERNOTFOUND,"(571, 585)",2,0.0,False
B008UHK3KM,electronics,great,customer service,fine,product,9919aa6773923c8808429933285bc7db,9144561b133976875d9fc8ecf2915ab1,How is the product?,1,0.0,False,35dfa5025a0becba1e996dc8f6ea551c,"The anti-glare function does work as described. However, it sacrifices the clarity of the screen display and I can't even recognize that my iPad actually has retina display. The screen looks as if it's filled with red, green and blue dots...I'm thinking about replacing the current screen protector with a clear one.---Edited:Now that I've seen what an anti-glare screen protector is like, I realize the clear one is indeed what I need. TechArmor has a great customer service and has kindly provided me with a change to try the clear screen protectors instead of the anti-glare ones. I'm seeing myself as a returning customer. ANSWERNOTFOUND",The anti - glare function does work as described,"(0, 46)",1,0.0,False
B00478O0JI,electronics,other,headphone,detachable,cable,858e986dbf27d24b030a3924616e7601,5519ac561cab7763c76558f6f5f54725,How good are the hd600s series cables for musical equipment installations?,1,0.30000000000000004,False,9646ff645b72eacbc6a452e8b6e6db8b,"My Note 2 phone has many music settings. Rock, dance, jazz, bass boost, treble boost and so on. When playing some Michael Jackson, I turn my setting to bass boost and the AE2's sound great. When listening to Foreigner or Journey, I turn it to rock because the bass boost setting sounds a bit too smothered. Depending on the song and the setting, I can get the AE2's to sound nearly perfect. These headphones are extremely clear and again, depending on the setting, the bass and treble is just the right amount for what I like. We have other headphones in our house like Sony's, Skullcandy's and Audio Technica's but these are by far my favorites and easily the most comfortable. I got them on sale for a great bargain which make them all the better.**Update**So last night after messing with the settings on my phone, I found a new area of settings and after messing with those, I found the most perfect setting for my Note 2/Bose AE2 combo. These are by far and away the best headphones I've ever used. I'm noticing different stuff in music I never heard before. Love them. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1075, 1089)",1,0.0,False
B00DVFLJDS,electronics,solid,device,small,laptop,0135ce2b2a28bf8a78692de7d1bafc18,67f05c666bf9f6de11749425deec02e4,How is laptop?,1,0.0,False,d696c386c382383d778bbfe827aa6202,"I use an HP Envy 17 Notebook at home for most tasks. And, my Samsung Galaxy 4 is super for travel, etc. I need a wifi only tablet to use when I am downstairs from my office and when I am visiting with friends and family. After much research, The Nexus 7 seemed best for me. I like the coordination across platforms as I am a long time Google and Amazon cloud user. Calendars, email, updates are handled seemlessly. I do not watch movies on this or any other device...I like a big screen with big sound. The Nexus though is super for quick searches for dining, tickets, etc. The speak to search function works beautifully. I can keep up with my subscription items such as The Wall St Journal and local newspapers. The device is solid and has beautiful screens. The included on line manual is helpful. ANSWERNOTFOUND",ANSWERNOTFOUND,"(800, 814)",1,0.0,False
B006ZBWV0K,electronics,nice,cover,good,cover,5c9210dae0531c904775c3dc9e1bb643,b20e2cd4b6689b6ed194ad5c7e527974,How is the cover?,1,0.0,False,ad40a931c7f9ca56f2d4c59cb0f92d0b,"I was pleased to see the Verso Prologue Cover coming in for review. I rely heavily on my Kindle Fire, which the product does not support, but my wife did not have a nice cover for her Kindle 3G.  She still doesn't.  This product does not fit the 3G Kindle. The initial pitch line for the product said it worked on Kindles, but the product page more clearly identifies it as only for Paperwhite, standard Kindle, and Kindle Touch. A disappointment not to be able to test it, but it looks nice. ANSWERNOTFOUND",I was pleased to see the Verso Prologue Cover coming in for review,"(0, 66)",1,1.0,True
B005DKZTMG,electronics,convenient,button,nice,switch,9d8ced64bdca6fd71a27f8076f86f201,e71939c060832c81b4e9169007407c68,How is the switch?,1,0.0,False,85c00bb0c12abaf1229b8573f552c9d8,I use this keyboard to control my tv media computer and it works as expected!The left click button on the top left is convenient. ANSWERNOTFOUND,ANSWERNOTFOUND,"(130, 144)",1,0.0,False
B00316263Y,electronics,more expensive,cable,digital,signal,59e6097081f72f83692917b5fd55660a,153189bbbd9b9f59353c594575269a90,How do you like the signal?,1,0.0,False,6b98ca577af98d90e402ed9da53a48a1,"This is a HDMI Category 2 cable. It looks well built. The cable is thick, yet flexible. The end fits snugly. It's cheap. It works.I was at Best Buy the other day and saw a HDMI cable for almost $200. Yep, you read right. $200. That's $100 per meter. That's as much as forty foot longs at Subway, or a 1994 Ford Aspire. My videophile friend tells me that high-priced HDMI cables are better than cheap ones, since it's expensive to make 99.99% deoxygenated wire, which apparently prevents degradation of the signal.Who knew that oxygen degraded a digital signal? Too much oxygen also probably destroys the Higgs bosons in the cheap HDMI cable, which is probably why I cannot view my Blu-rays in the 2160P that my videophile friend's expensive HDMI cable allows. I told him he should buy theDiamond HDMI Digital Audio/Video Cable W/ Ethernet Connection (5M)for a bargain $2694.75 (at the time of this review), but for some reason he hung up on me.I did consider buying the Audioquest Diamond HDMI cable myself since a simple exercise in logic determined that this cable would be approximately 450 times better than the BlueRigger HDMI cable ($5.99), right? So I almost ordered it but then I suddenly realized that the cable was more expensive than my TV by a magnitude of almost 10.  I went for the BlueRigger cable instead. But that's OK, because it allows me to save up to buy theRelaxman Relaxation Capsulethat I want. Buying HDMI cables can be so stressful. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1459, 1473)",1,0.0,False
B007WTAJTO,electronics,excellent,customer service,good,product,9a74d2810c0fa4722562e9943d523fd8,1de55d8e0dd823be674dc4fc174ae66b,How is the product?,1,0.0,False,4eecf046f273d1c1777af359dca027db,"I bought two cards for tablets.  The first wouldn't format, so I bought another GSkill Class 10. The second worked, but only for 3-5 minutes. Then error, or freeze.  I thought it may have been the tablets.  However, the Gskill worked in both.....So I called Amazon.  The customer service was excellent.  There ""may"" have been a problem with one of their vendors......They shipped out two new cards with Saturday delivery.  It was ""implied"" through lengthy conversation with the Amazon Agent, that there were numerous problems with a particular company/vendor.Lesson:  Do NOT Hesitate To Call And Return if you get a card that seems to have ANY troubles out of the pack.I was surprised that my initial review was removed  from Amazon....So I am leaving another about the return.  II tried everything to fix these cards: fat32 ntfs and the newest exFat.....  There are definitely some damaged cards out there so be wary, and do not hesitate to call customer service! ANSWERNOTFOUND",ANSWERNOTFOUND,"(965, 979)",1,0.0,False
B003VAK1I2,electronics,quiet,speaker,bad,speaker,d38214a266310836090f4e49bc9f6dbb,e9865435e082e8d4f2cad9ecefa685c4,How well does the speaker work for you?,1,0.0,False,7a6efb45bd32de268c3a7868d313da0a,"To those who think these speakers are too quiet, I suggest you check your ""Sound"" settings (in Mac). Go to ""Output"" and check whether ""Logitech"" is selected, or internal speakers. I'm sure Windows instructions are similar -- Control Panel, Sound, something.If that doesn't work, turn your hearing aid up.This thing is incredibly designed, they should win an award for it. I think it was designed around the 13"" Macbook Pro (that's what I have). It nails at least 7 of Dieter Rams' 10 Principles of design, most especially ""Good design is unobtrusive.""My only complaint is that the sound mix is a little mid-heavy for my taste. That's pretty nitpicking for $40 speakers that hang like a ninja behind my laptop monitor, but I thought I'd share that observation as well. ANSWERNOTFOUND",speakers are too quiet,"(25, 47)",1,0.3333333333333333,False
B006QB1RPY,electronics,faster,speed,better,speed,0bfbdfa146fdf191291fe881d34c03e2,e6fb49a75837d412a3cbca0a6b8b5fbe,How is the speed?,5,0.0,False,39cac2100356bbf08bdcc60a29bb932a,"I am NOT a computer nerd. Now I can tell you that I just installed this and then updated my wifi devices back to my printer. The whole darn thing took maybe an hour. AND I didn't have to call ANYONE in India (or some other place where I can't communicate with them because we speak different languages). HUZZAH!!! It's up and running and while I don't think I have faster speeds (I'm on satellite--sigh) I was losing my connection when I was in my studio, so today I'll be trying that out. I'll update this review. ANSWERNOTFOUND",I have faster speeds,"(358, 378)",5,0.0,False
B0074BW614,electronics,amazing,resolution,excellent,resolution,998d564607f10bf6dbbd20b33b8fbbf1,e20e6e52fa43eec7cf7e64373fd45ca1,How do you like the resolution?,2,0.0,False,f5bbb8a851b2f7561480854168996978,"Plays Netflix great, WiFi capability has great range. Resolution on the screen is AMAZING! For the price you cannot go wrong. Bought one for my spouse and myself after becoming addicted to hers! Our son LOVES it and it is great for reading books when no light is available. Amazing sound but I suggest good headphones to really hear it all.Battery life is super long and can go 3 or 4 days without a recharge from moderate use.A steal at $199.99. ANSWERNOTFOUND",ANSWERNOTFOUND,"(447, 461)",2,0.0,False
B009LL9VDG,electronics,perfect,laptop,light,laptop,0953b1a8b6643c051b60b2becb55c1ed,b9a49e729a66a25ed8aba812e2410eb9,How heavy is the laptop?,1,0.5,False,bb8dd0034fd27e28738d9766ad39c995,"I bought this for my girlfriend who mainly just checks her email, facebook, google, etc.  I was skeptical at first, but after a little use, I now see what the fuss is all about with these chromebooks.  They're built simple.  Not quite as well built as a macbook, but the design is similar.  If they can get a better screen on this thing, this laptop would be perfect the web user who just does the basic things.  At half the price of an ipad and with a full keyboard, I'd recommend this laptop over many others for someone who just &#34;surfs the net&#34;. ANSWERNOTFOUND",ANSWERNOTFOUND,"(557, 571)",1,0.0,False
B001UEBN42,electronics,quiet,speaker,more,volume,9b82d3c2f28b742bc92438bd72bc86fc,3a6417c5946cb04df024a65862a39912,How high can the volume be?,2,0.5399999999999999,True,04fbed42654e8cc193db0c775474803b,"I bought this speaker because my Sony Vaio S has ridiculously quiet internal speakers.  It had the best reviews at the lowest price point, so I thought &#34;why not?&#34;First of all, it is a very classy-looking device, with the matte black plastic exterior and a splash of red on the drum.  The aesthetics remind me of an HTC EVO.  It is approximately the size of a tangerine when it's closed, which is a perfectly portable size.This thing can get extremely loud.  Even outdoors the sound travels pretty far and watch out when turning up the volume all the way inside.  I was wrong to expect so much from such a small device, but it is important to note that these speakers are very tinny.  Unfortunately, I can't use these for my personal listening because they absolutely despise bass.If you're looking to buy speakers to improve the sound on your laptop, look elsewhere!  Otherwise, these are well-made speakers with ample volume for portable media players where sound quality isn't much of an issue. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1005, 1019)",2,0.0,False
B004YLCLM6,electronics,nice,form factor,optical,drive,bb8caab35f239687e89bea09f51a01fd,3a4ed151e01d70f120beecfa99a21b23,How is the drive?,3,0.0,False,8d74a54a3c2a88c186eb67bbe13044ee,"I picked this up mainly for audio recording. Mine surprisingly came with Mountain Lion pre-installed, which was nice as I figured I'd need to do the upgrade. The form factor is very nice a the build quality is excellent. RAM upgrades are very easy as well (which is essential with the base model), which just shows you how some of this is just genius design, you unscrew the bottom and it's right there.I've run into a couple really minor negatives:* The HD3000 kind of chokes a little at times, even at 1080p. This isn't really surprising, it's just the nature of integrated graphics in an OS with a lot of visual bells and whistles.* When it's hooked up to a display via HDMI, the Mini outputs in YPbPr rather than the full RGB color space. This causes some weirdness in color reproduction and there's no way in OSX to force it to output in RGB. If you use the included adapter and hook it up via DVI, it outputs in full RGB.But other than those two really minor gripes, it's been rock solid. ANSWERNOTFOUND",ANSWERNOTFOUND,"(995, 1009)",2,0.0,False
B001202C44,electronics,great,speaker,amazing,speaker,e742f79f71cfebce66d2a4df773dd060,0d6a446b89182c10c75d33e5318e54e6,What strange speaker?,3,0.15,False,ce93ca33083ba2d35b8acb91b4341398,"I paired these with an ancient Pioneer VSX-D411 5.1 Amp. For those of you worried that you need a new amp to go with these speakers, the answer is not really. The speakers are still great. I'll eventually upgrade the amp to get a HDMI capable one for the losless/HD sound. But for now these speakers are wonderful.The center speaker is amazing, you really can hear the actors voices clearly over loud music or effects. The rear speakers are very pronounced, you can hear background noise very well and get a better sound stage. For $400 (at the time of this review) you can't beat these speakers. I went into a BOSE store this weekend and all of their speakers sounded just as good as these, except these speakers only cost $400.The only negative I'd say is the subwoofer is to me, huge. Others said it was small, I guess that is relative. While the sattelite speakers are definitely small, the subwoofer is not what I would call small and difficult to place.Also, others said the speakers are difficult to mount to a wall. I don't think so at all. They may have missed that there are several screw options on the back. (I actually bothered to read the instructions). I mounted my speakers to the wall with no problems.For a medium to small room, these speakers are perfect. If you have a very large room you may want to consider more powerful speakers and amp. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1362, 1376)",3,0.0,False
