item_id,domain,nn_mod,nn_asp,query_mod,query_asp,q_review_id,q_reviews_id,question,question_subj_level,ques_subj_score,is_ques_subjective,review_id,review,human_ans_spans,human_ans_indices,answer_subj_level,ans_subj_score,is_ans_subjective
usa_san francisco_beresford_arms,tripadvisor,full,kitchen,great,continental breakfast,c4861855f20067e28c2b625779b4d231,18517a42996ba39f50d1377ba6ff41c6,How is the continental breakfast?,1,0.0,False,tripadvisor_review_11474,"Victorian B &amp; B type quaint hotel, complete with continental breakfast and afternoon wine/cheese hour right in the midst of downtown SF. Very attentive and personable service from all, spacious room [we had a jr suite with full kitchen - great for traveling family]. The building is an older structure but we rather liked this to the more &quot;modern&quot; hotels around. Very accessible to all transportation so didn't need to bother with a car. Would definitely recommend - and go back! ANSWERNOTFOUND",ANSWERNOTFOUND,"(494, 508)",1,0.0,False
usa_san francisco_serrano_hotel_a_kimpton_hotel,tripadvisor,nice,service,quick,service,725fa6d664281302120883c9dbd63867,e466595a0ccf3bd8372e31c9419bf750,How is service?,1,0.0,False,tripadvisor_review_5076,"I stayed at the Serrano for 5 days this summer and I had a great time. The hotel is very nice and modern, the room was quite large, and the beds were very confortable. We had free internet access in the room and free coffee/tea in the mornings. The service was very helpful and nice too. When we arrived we asked for a different room and they immediately gave it to us. The location was excellent for sightseeing. Centrally located and with very easy access to everything. We really enjoyed our stay at the Serrano and would definitely go there again if we return! ANSWERNOTFOUND",The service was very helpful and nice too,"(245, 286)",1,0.65,True
usa_san francisco_hotel_diva,tripadvisor,bit small,bathroom,small,bathroom,79b4913af0c1ddac91009860ef792da9,d5ae43892bd1b77e2a6c4956c9552132,Is the bathroom well sized?,1,0.0,False,tripadvisor_review_7695,"LOCATION: The Diva is in a great location right next to Union Square in the theatre district. Plenty of shopping, restaurants, pubs, convenience stores and a couple all night eateries in the immediate area. The BART's Powell St Station is a short walk along the trolley line.HOTEL: Diva is a smart little place built in 1912 with a fantastic staff. The property is modern but not ultra-trendy as you would find in other large hotel chains such as W Hotel and Mandarin Oriental. The internet lounge was very convenient. The hotel offers a workout room but we opted out as our trip was short and we figured we'd get our exercise with all the sight-seeing.ROOM: We had a deluxe king room on the 7th floor. The bathroom was a bit small as some reviewers have noted but the large size of the room itself was a pleasure -- especially in San Francisco where space is tight and rooms are usually tiny.All in all, a great stay! ANSWERNOTFOUND",bathroom was a bit small,"(707, 731)",1,0.4,False
usa_san francisco_jw_marriott_san_francisco_union_square,tripadvisor,fantastic,hotel,superb,staff,7c0380f29d6874e326c5cc80e4e6b2e8,1712f72c581208cd3c88c8fad5aa60fe,How good are the staff here?,1,0.6000000000000001,True,tripadvisor_review_8965,"We stayed here for a week in 2006. Fantastic hotel, beds are really comfortable. No complaints! ANSWERNOTFOUND",Fantastic hotel,"(35, 50)",1,0.9,True
usa_san francisco_hotel_rex,tripadvisor,enjoyable,stay,memorable,stay,f38e8fa0ac107a0f80ba1688c696abc2,c57d1937be130081fbffbf8ab6b7a6f2,Would you call the stay in that hotel memorable?,5,1.0,True,tripadvisor_review_2719,"I stayed at the Rex for a couple of nights in November '06 while travelling to San Fran on business. The room was very nice and a good size with a comfortable bed, clean bathroom, and just about everything I was looking for. It was located within walking distance to another hotel which was hosting a conference I attended and I found that in my strolls that the Hotel was also within very close distance to just about any kind of retail store anyone could imagine. Since I'm a guy and not much of a shopper I didn't take advantage, but I seem to recall Macy's, the Gap, Nike Town, etc.... , similar to what you'd find in a major mall. For the most part the staff was very friendly and helpful and the stay was enjoyable. I would certainly stay here again as it was less expensive than the Hilton/Marriott/Hyatts I typically call home and it was certainly comparable. ANSWERNOTFOUND",ANSWERNOTFOUND,"(868, 882)",5,0.0,False
usa_san francisco_hotel_del_sol,tripadvisor,funky,hotel,funky,decor,c06dfe7662d1630aa7bc5b9d9ca1a3fd,c00dc35e0e3f81a665025d1ed0f25679,Is the decoration scary?,5,1.0,True,tripadvisor_review_5755,"I LOVE this clean, economical, funky hotel in the Marina District! The property is cool, the neighborhood is fantastic (short cab ride to any attractions you can't walk to, but you can walk to plenty!). The front desk staff make the Del Sol the BEST choice. They'll set you up with all the info you could ever want, from practical needs like laundry and dry cleaning, to day trip ideas/restaurats/bars that aren't in the guide books. They all go above and beyond to ensure a great stay. Frasier, in particular, is knowledgeable,friendly and super helpful - he's always a star! I discovered the Del Sol over a year and a half ago, and have been back SEVEN times since then. I'll never stay at another hotel in SF. FREE PARKING - that's unheard of! My only advice for making a good stay even better is to bring earplugs if you'll be there on the wkend, but that's good advice no matter where you're staying. ANSWERNOTFOUND",ANSWERNOTFOUND,"(906, 920)",5,0.0,False
usa_san francisco_hotel_rex,tripadvisor,good,wine,nice,wine,937a9b00b1fbd8a478c77ce304efcb9c,fc3ddfd623e4e86b43c9f48dc5bd3ea0,How is wine?,5,0.0,False,tripadvisor_review_2567,"My wife and I stayed here for 3 days before moving on down the coast. The location and amenities were really good,especially the wine in the afternoon. The only slight drawback is the size of the rooms but otherwise everything else is ok. Lori's diner about 50 yards away serves up some wonderful food ANSWERNOTFOUND",really good,"(102, 113)",5,0.6000000000000001,True
usa_san francisco_holiday_inn_san_francisco_fishermans_wharf,tripadvisor,small,bed,tiny,bed,36d507a2dff42e980ecdcba8c9e830fa,c46e35cea3bc218f98b9a8a4469eec4c,How is the bed?,1,0.0,False,tripadvisor_review_12485,"We arrived at the hotel for our one day tour of the wharf and were informed that there was a computer glitch and even though we had reservations and had already paid and had an itinerary # they had no room. They then told us we would be transferred to the Holiday Inn downtown. We only had one day there and wanted to be WALKING distance to the Wharf. They sent us several miles away. The room was dinky, located next to an elevator where you can hear everyone getting off. I called and requested a change due to location and size of bed with no help. They said this was what we requested. We had a tiny full size bed, not the queen I'd requested,the flattest pillows I have ever seen, and everything was 1980's decor. A man with a key walked in on us after arrival. A group of loud foreigners were next door and up until 1:30AM. I called the front desk to request ear plugs but surprise no help. I know I didn't ask for a small bed, flat pillows, a dated noisy room miles from my destination. and a group of loud partiers. Holiday Inn needs to take better care of consumers they screw up on. Our $ was refunded but our one day ruined. Beware travelers! ANSWERNOTFOUND",I called and requested a change due to location and size of bed with no help,"(474, 550)",1,0.375,False
usa_san francisco_beresford_arms,tripadvisor,excellent,value,reasonably price,hotel,be104806c7733053f9daa5274014e61f,776ac7b569b01a255c35e35bd5242904,How do you like the hotel?,1,0.0,False,tripadvisor_review_11560,Very nice hotel with first class rooms and ammenities. The location is close to Union square shops and restaurants. The breakfast was above average for a lobby continental. Staff were very curteous. Would definately stay again and recommend. Excellent value. ANSWERNOTFOUND,Very nice hotel with first class rooms and ammenities,"(0, 53)",1,0.6666666666666666,True
usa_san francisco_the_inn_at_union_square,tripadvisor,simple,breakfast,cold,cereal,ac7de4d3f273dd7b8d4dbede1f953750,4be87b11ce6f6d47de573af67c7cdd19,What cereals does breakfast include?,4,0.0,False,tripadvisor_review_508,"Have stayed in many hotels around the world and this little gem is up with the best of them. We like smaller hotels with character. Location, amenities, wine &amp; cheese, breakfast, simple but terrific rooms....we have found our SF hide away! ANSWERNOTFOUND",ANSWERNOTFOUND,"(244, 258)",4,0.0,False
usa_san francisco_hotel_nikko_san_francisco,tripadvisor,nice,bathroom,huge,bathroom,65aedef358393833b0261ea2c5fe50e8,782617293d108a23010f5aea4003dce1,How about bathroom?,2,0.0,False,tripadvisor_review_6946,"Spent a Saturday night in one of the imperial club rooms, which are on the 22nd and 23rd floors. Our room had a great view of the Bay and Union Square. The room was clean and comfortable. The bathroom was very nice, with a tv in the mirror above the sink and a nice deep tub and separate shower. The imperial club rooms have access to a private lounge where they offer free continental breakfast and free wine and cheese in the afternoon. The lounge was staffed by very helpful and knowlegeable staff who gave us great suggestions on shopping and dining nearby. Overall, I had a very pleasant stay at the Nikko. ANSWERNOTFOUND",The bathroom was very nice,"(188, 214)",2,1.0,True
usa_san francisco_jw_marriott_san_francisco_union_square,tripadvisor,amazing,service,wonderful,service,9291dcf896967122a81fe899a6cf1eaa,dcab8a9d550208f7338466c42907cb04,Was the service optimal?,1,0.0,False,tripadvisor_review_9091,"This is my favorite hotel I've ever stayed at. Once for my honeymoon last May 2004 and again this time in March 2005 on business. The rooms are spacious and minimalist. The beds are out of this world. The bathrooms are huge and include both a shower stall and bathtub with a TV in there to boot. Amazing service and a breathtaking view in the courtyard. The only downfall is the parking which is $47 a night. Then again, I got the room for $90 on Hotwire, so I can't complain. Overall, this is a perfect place. ANSWERNOTFOUND",Amazing service,"(296, 311)",1,0.9,True
usa_san francisco_the_fairmont_san_francisco,tripadvisor,nice,view of city,great,city view,4dddee0254f85009bcb07071ae03f042,b77a477614ae88da1c0f6250a63b9cb0,Does this hotel have a good city view?,1,0.6000000000000001,True,tripadvisor_review_3196,"My friend and I stayed 3 nights at the Fairmont and would definately return. The room (2 queens) was plenty big, enormous walk in closet, well appointed bathroom. Nice view of the city from room 608. Room service was speedy, but quite expensive ($27 in food ended up costing $45 with tips, fees, taxes, etc). Reception was speedy, friendly, helpful. The concierge service was fabulous--tips, advice, tickets, anything our hearts desired. Baggage service took extra precautions with my lap top, and immediately produced our stuff when we needed our bags. The health club receptionist recommended I join the President's Club (------------, took about 2 minutes and they only wanted basic demographics). My President's Club number saved me the $10/day gym fee and the $13.95/day internet access fee. It also got me clean work out wear to borrow (I forgot my running shoes). The only service problem was waiting over an hour for a maid to bring me the shoes. I'm sure the rack rate is steep, but I would return to the hotel without a second thought if I could get a deal. The Tonga Room is a hoot--don't miss the rain storms with buffet and 1/2 price drinks at Happy Hour. ANSWERNOTFOUND",Nice view of the city,"(163, 184)",1,1.0,True
usa_san francisco_the_orchard_hotel,tripadvisor,clean,bathroom,new,bathroom,147ce232f6f857c448ca0e10e4a1df75,d99c400b805fbe7745773e28dcc9ea8b,How was the bathroom in the room?,1,0.0,False,tripadvisor_review_798,"This hotel deserves the reviews it gets. The rooms are clean and comfortable, the staff are friendly and helpful. The doorman that we passed twice a day (or more) was a real highlight. He was friendly, helpful and welcoming; he always put a smile on our faces.The rooms are large and bright. The bathroom was huge and was very clean. The robes were a nice touch for a standard room and although the wireless was a little spotty there was an ethernet port, so it was not an issue.They have DVDs to lend and there are lots of tv channels so it's easy to find something to watch after a long day. They also have fruit out at night if you desire a healthy snack!The hotel is right next to a cable car stop and most of the time you can get on, if not it's two blocks to the california line and it's never as busy as the powel line. ANSWERNOTFOUND",The bathroom was huge and was very clean,"(292, 332)",1,0.905,True
usa_san francisco_columbus_motor_inn,tripadvisor,lot of,place,great,area,95bdcde3e4cb0716fb8b0d3daf258c8b,37884aecc50dc4e42d908b3fc0ebf35e,How is area?,2,0.0,False,tripadvisor_review_3080,"Found this place via Tripadvisor and didn't regret it a bit. The rates offer excellent value - especially if you are using a car. The place is clean, quiet and extremely convenient for visiting downtown, the Financial District or North Beach. Great eating a short walk away (lots of places around Washington Square), and half a block from the least crowded cable-car route. ANSWERNOTFOUND","The place is clean, quiet and extremely convenient for visiting downtown","(130, 202)",2,0.6777777777777777,True
usa_san francisco_parc_55_hotel,tripadvisor,spacious enough,room,clean,hotel room,4349ac816eef1d996822b86ad55da7aa,aeb9bddfefd981a4a088b9236e4dffa7,How is the hotel room?,1,0.0,False,tripadvisor_review_8287,"Hotel was very nice, updated, and clean. Rooms were spacious enough. Staff was very accommodating and professional. Location could be better and was more evident at night. Only con is the large groups of airline employees congregating in the lobby make it difficult to enter/exit with luggage. Overall good hotel and would stay again for good rate on Priceline. ANSWERNOTFOUND",Rooms were spacious enough,"(41, 67)",1,0.5,False
usa_san francisco_san_francisco_marriott_marquis,tripadvisor,clean,carpet,new,carpet,93a377154e8c50ec9b9dad91620a12ce,bae0dd13ecd263febddbf24f9180b45d,How is the carpet?,1,0.0,False,tripadvisor_review_14051,"Stayed at this hotel for a business convention Aug 3 through Aug 7-total of 4 nights. Checked in at front desk and was told I was assigned 19th floor/city view, handicap room. Advised front desk I did not require such a room and they should reassign that type of room to another traveler with special needs. Reassigned the 11th floor/King size bed. Room was big, clean, and well laid out. Room Service and wake up calls great. Wednesday around Noon I returned to my room to find a worker about to set up a carpet cleaning machine...WHY ? I told him to leave since I needed to make some phone calls. He must have come back later because the carpet appeared to have been cleaned. I checked out Thursday and did not look at my bill close enough. On Wednesday, there was a charge made against my room for the Refreshment Center for $10.96. Guess who helped themselves to a beverage !!! I called the hotel billing number and they stated the bill would be adjusted. It alarms me to know that people are coming in and out of my hotel room and things are being charged without my knowlege. I expect more from Marriot and so should the public. As for San Francisco; its a nice city with some wonderful places to visit. ANSWERNOTFOUND",Room Service and wake up calls great,"(389, 425)",1,0.75,True
usa_san francisco_hotel_rex,tripadvisor,hospitable,staff,responsive,staff,998705cd9513841346db0f7c5085ebdc,99bbe7eb6ace2965846597a24e4a4cc6,How is the staff?,2,0.0,False,tripadvisor_review_2663,"I have stayed at the Hotel Rex many times, and every time has been very positive. The staff is very attentive and hospitable. I plan on going back to the Hotel Rex on my next trip to San Francisco! ANSWERNOTFOUND",The staff is very attentive and hospitable,"(82, 124)",2,1.0,True
usa_san francisco_holiday_inn_express_san_francisco_fisherman_s_wharf,tripadvisor,good,coffee,excellent,coffee,266f0c7dfaec0c524eeee8514edd3067,45c35abad47cf5f551c68dac47145c5c,How is the quality of coffee?,1,0.0,False,tripadvisor_review_6592,"Visited the Holiday Inn Express 4/24 - 4/28. Overall, we were happy with the hotel. The location was perfect for us - close to the wharf and local transit. The hotel itself is very nice looking with a modern decor. Our room, single king bed, was more than adequate. Maid service was good. The breakfast was decent for a hotel complimentery breakfast. There was a good selection to get your day started - juice, coffee, tea, milk, cereals, toast, bagels, yogurt, bananas, eggs (either scrambled or omlette which seemed to be prepacked and microwaved), bacon and/or sausage. The hotel was full on the weekend and the breakfast bar was quite busy at times. I felt the hotel did a great job of refilling things and we never had to wait long for anything. We always also managed to find a table for our group of 4.There were a couple of minor things we noted. While the hotel looked great, it is very basic and didn't have any nice little &quot;extras&quot;. I thought it would have been nice to have coffee/tea service in the lobby area throughout the day, not just until 9:30 am - we've had this at other Holiday Inn Express hotels and basic type hotels such as Quality Inns, etc. Some aspects of service could have been a little better as well. I wanted to have a tea in my room early one evening. I had forgot to take a milk back up to the room in the morning - tea with powdered whitener just isn't that great. I had hoped that the front desk could get me a milk - the breakfast room was just a few steps away - but they were unable to help as their &quot;house man&quot; was not on duty. While I was waiting at the front desk an older man approached and indicated that they had just returned from their day out and their room hadn't been cleaned. The gentleman at the front desk indicated that he &quot;couldn't understand how that could happen, it had never happened before&quot;. He asked the guest if he was sure he didn't leave his Do Not Disturb sign on the door. The guest replied he was sure he hadn't. The front desk clerk then proceeded to tell the gentlemant there was nothing he could for him as the cleaning staff were gone for the day and again, the house man was not in. The front desk clerk didn't offer anything to the guest for the inconvenience - he just restated he couldn't understand how that could happen. To me, surely someone could have gone up and emptied the garbages and at least gave them clean towels? Also, don't forget that parking is very expensive, as is pretty standard with wharf area hotels. We didn't have a vechicle but noticed that the valet parking was over $40 per night. If we returned to SF, we wouldn't have any hesitation staying at this hotel again as any issues we had were really quite minor. ANSWERNOTFOUND",ANSWERNOTFOUND,"(2742, 2756)",1,0.0,False
usa_san francisco_grand_hyatt_san_francisco,tripadvisor,perfect,view,better,view,5193c5605d2f8bebb9081f855e8d0a30,b434a1eae585a8e5ad8ef0cee06a564c,How is the view?,1,0.0,False,tripadvisor_review_12109,I have to admit that the location and view was perfect. But the overall experience was not. We made two reservations with them. One for a friday and saturday check-in but found out that we could make it over on thursday so we called to extend our stay or to get an earlier stay. Not only did they price us double the price we orginally got but also did understand the connection of having already booked a room for the next two nights. So instead I called priceline and booked a room for a much lower price. I have to admit I rather deal with priceline than direct service with Hyatt. Which says alot about Hyatt's overall customer service. But the bummer or reason for this low review is that after we left on Sunday they charged two charges on a debt card that was only used for the bar. This debt card was not used to hold the rooms nor were they given to the front desk. We called to ask about the charges and they say they could not help us. Only the accounting department could help. We asked them how was it possible not to be able to tell us what the charges were for. The lady on the line say its because they we a high end hotel therefore other departments took care of such things. Told us the accounting department will call us. They did not after two days! Only to reverse the charges 3 days later without a call or notice. I think this has to be the worst customer service I ever recieved from a hotel Econolodge even has better service. They charge for everything! No free internet/no free business center/ 45 dollars per day for parking. For 150 dollars a night you would think at least the internet was free. ANSWERNOTFOUND,view was perfect,"(38, 54)",1,1.0,True
usa_san francisco_hotel_rex,tripadvisor,free,glass of wine,free,wine,aa9833e7e4b2bcff0f6a56732d23dc23,2ba688db3edfffebfda0a72d85405193,How do you like the wine?,1,0.0,False,tripadvisor_review_2737,"Hotel Rex is perfectly located for a short San Fran visit, right at Union Square and with the Cable Car at the nearest corner, and it has a real charm to it. The room that we had was small but comfortable but the hotel's public areas are really quite elegant and the staff are very helpful. The free glass of wine each evening is a nice touch and the attached restuarant is inexpensive and produces good food. ANSWERNOTFOUND",ANSWERNOTFOUND,"(410, 424)",1,0.0,False
usa_san francisco_the_inn_at_union_square,tripadvisor,welcome,staff,friendly,staff member,f56d7182a4ae21f632fbed657033a9da,50341f3795a1685d6bfe663d2038d21b,How was the service of the staff member?,2,0.0,False,tripadvisor_review_596,"I would recommend this hotel as a place to stay, it has really friendly, welcoming and knowledgable staff, is situated in a lovely part of San Fransisco and the room we had was perfect - clean, large and very comfortable - I loved the bathrobes !We arrived from the UK having been travelling for most of the day and it was great to get such a warm welcome from David at the front desk. Registration was carried out very efficiently and we were impressed with the spacious, clean and welcoming room we were given.We asked David for advice on where to eat and he gave us four recommendations, all of which we tried over the following couple of days - Max, Scampos (I think the name was) , Four Seas and Finos. The breakfast buffet was really good with a choice of cereal, croissants, bagels, pastries, yogurt, fruit etc. All of the staff were very friendly and more than willing to give us a hand with our luggage and order and hail taxi's for us The hotel is ideally situated in San Fransisco within walking distances of public transport and near some great shops. When we mentioned to one of the other staff that we were going to Macy's he gave us a 10% off voucher that proved very useful.If we ever come to San Fransisco again we would definately stay here and I have no problems recommending this hotel ANSWERNOTFOUND",Registration was carried out very efficiently,"(386, 431)",2,0.3,False
usa_san francisco_hotel_monaco_san_francisco_a_kimpton_hotel,tripadvisor,free,internet service,complimentary,internet,ae7deeb1ba45169ae786cd800aba3c44,04539868cd19b76f7008d1db55dd08c1,Do they have good internet?,1,0.6000000000000001,True,tripadvisor_review_1685,"My wife and I stayed 5 nights at this hotel. We got a great price on Priceline. The hotel is spotless and the staff friendly. The room was a little on the small side, but very comfortable and adequate. We found the hotel to be very quiet. The wireless Internet service was a little weak, but we were able to use it (and it was free). We wanted something downtown, convenient to the Palace Hotel, where my wife was attending a convention. It's about 3 block to Union Square and all the major shopping. The Palace was about 6 blocks, and there were plenty of restuarants within walking distance. You can also walk to Chinatown. Do get your bearings from the desk clerk, because there is an area nearby that should be avoided. We did without a car for the first 3 days because of the $39 valet parking fee at the hotel, and we really didn't have to drive anywhere. We then rented a car for a couple of days so we could drive down to Carmel and up to Napa. there are plenty of car rental places within a few blocks of the hotel and you can park overnight for about $12 in a garage about a block and a half away. So getting around worked out very well. We tried the restuarant for breakfast only, but it was good. In general, the restuarants downtown are very expensive, but our meals were very good. Overall, a good experience. We would definitely stay again. ANSWERNOTFOUND",The wireless Internet service was a little weak,"(239, 286)",1,0.5625,True
usa_san francisco_monarch_hotel,tripadvisor,dirty,hotel,bad,hotel,aac94fd69498eae92c266f1e11be8bc5,acf164ca8ba546575122b011810141e9,How can I recommend this hotel?,1,0.0,False,tripadvisor_review_17252,"We were very unhappy with this hotel. The location is not great, close to the Civic Center and Van Ness, the area is frequented by crack heads, prostitutes, drunks and homeless. The hotel itself is very outdated, carpets are dirty; the hotel, including rooms, smell of cigarette smoke and sour mop. Of course the pillows smell bad, too. The bed cover was absolutely filthy with many cigarette burns. We had no other choice since all hotels were fully booked due to a conference in town. We woke up in a freezing room, the heater had no knobs to control the temperature. We requested to be moved to another room but were told that the hotel was fully booked although their web site suggested that number of rooms were available. Also, the hotel was very noisy throughout the night and early morning. I will definitely stay away from this place. ANSWERNOTFOUND",ANSWERNOTFOUND,"(844, 858)",1,0.0,False
usa_san francisco_hotel_monaco_san_francisco_a_kimpton_hotel,tripadvisor,lovely,place,superb,staff,a4bfaacc91eb13d95d5b8c55bd03895c,7255b4a331821626c10f564bb7cbfa5a,How good are the staff here?,1,0.6000000000000001,True,tripadvisor_review_1708,"Loved this hotel!! Saw it reviewed on &quot;Great Hotels&quot; on the Travel Channel. This place is lovely and comfortable. The people were helpful and nice. We had &quot;Sparky&quot; the fish added on request to our room which was totally cute. The suite we stayed in was great with the jacuzzi tube. We loved the beautiful Grand Cafe located next door and We took advantage of Spa Eq located on the hotel's lower level. It is a co-ed facility so be aware of that. We would go back in a &quot;hot second&quot;! The Hotel Monaco is simply marvelous, darling. ANSWERNOTFOUND",This place is lovely and comfortable,"(86, 122)",1,0.775,True
usa_san francisco_the_inn_at_union_square,tripadvisor,fantastic,service,wonderful,service,610699d35057d02d9d30c401eb012aa1,7e9b2045586efeae7caaa72cbcb95f2a,Was the service optimal?,1,0.0,False,tripadvisor_review_605,"We had 3 weeks in California planned for our honeymoon and chose San Francisco as our first stop. We absolutely loved the city and The Inn at Union Square was the perfect location. It is small but perfectly formed with fantastic but relaxed service. We arrived late on our first night and we were recommended a wonderful place for breakfast the morning after which was fantastic. The relaxed 'help-yourself' breakfast in the hotel was also great and really well done. The location was great; near to shops, all types of transport for exploring the city, car hire facilities around the corner, restaurant, cafes, bars etc. This place is exceptional value! ANSWERNOTFOUND",We had 3 weeks in California planned,"(0, 36)",1,0.0,False
usa_san francisco_sheraton_fisherman_s_wharf_hotel,tripadvisor,pleasant,experience,fast,check in,93dc897f8ef313360dc2a385399c064d,3b2f922ab1b7cddfd3d9f8072367afa5,Where is the check in?,1,0.0,False,tripadvisor_review_13003,"Stayed for 3 nights in June 2008. Previously was there 6 times prior to the rennovations. We have always enjoyed our stays at this hotel. Pricey...Yea...but worth it for the location! There may be other properties for those on budgets, but if you want a bit more than the average chain, this ones for you. We never ate at the hotel, but did sit outside in front at the 'firepits' several evenings with a glass of wine. Great place to sit and relax. Rooms are updated, and it does have flat panel TV's..but to be honest, for the time we were actually in the room, we never turned it on! We too, asked for late checkout, however, the manager politely stated that they cannot honor that at this property, however, they would hold our luggage for us after we checked out (and had 4 hours before our flight left). They did hold our luggage, and were very courteous to us when we picked it up later to catch our shuttle back to the airport. I would recommend for over 20 somethings, and on up. Not much for kids to do at the hotel, so probably would stay somewhere else with kids. All in all, a very pleasant experience, and very relaxing. ANSWERNOTFOUND","We too, asked for late checkout","(586, 617)",1,0.6,True
usa_san francisco_jw_marriott_san_francisco_union_square,tripadvisor,big,bathroom,roomy,bathroom,4b8baba9718b67ce3e941b3578b1b2b2,e3cade7f628376be91eaeec1987524f3,How is bathroom?,1,0.0,False,tripadvisor_review_9026,"My husband and I just got back from San Francisco. We stayed here for 2 nights. I had a high expectation of the hotel since my family and I had stayed many many times at Pan Pacific around the world and had always experienced a first class service. Goods:- We were assigned a room for disable, therefore, there was only a shower and no tub as promised. We asked to be reassigned and the nice man who checked us in previously was able to reassign us another room with a tub. He was very friendly and accomodating. - The room was nice.. very spacious. Liked the design. - The bed was comfortable. Lots of extra fluffy pillows. - A perfect location. One block from Union Square. Close enough to walk to the shopping area, but not smacked in the middle of the crowd. - Loved the big bathroom. A small TV in the bathroom was a nice touch. Loved taking a bath and watching my favorite sitcom at the same time. The bads:- The &quot;doormen&quot; were unfriendly. Not even once they ever said hello or smiled at us when we walked by. In fact, one time my husband said hello and was ignored even though he clearly was looking at us. - Another bad experience with the unfriendly &quot;doormen.&quot; We were told the hotel provided a car service. We asked a doorman if the car would take us to Japantown. He started laughing and condesendingly said, &quot;That's 15 blocks from here.&quot; A simple &quot;no&quot; would do. - During check in, the nice man I mentioned above mentioned I should take advantage of the butler drawing bath for guests. It sounded nice, so I thought, why not. So, when we got to the room, we requested the buttler to draw me a bath. First of all, the butler lady was so puzzled when we requested it (I checked, it was listed as one of the services they provided guests). When she came to our room, she asked me if I would do it myself. She gave me a bowl of bath salt and left. I didn't mind doing that myself, but you cannot advertise your service and not deliver. At the end, I could only rate this hotel 3 out of 5. Maybe what their employees need is a class on &quot;Customer Service.&quot; ANSWERNOTFOUND",ANSWERNOTFOUND,"(2112, 2126)",1,0.0,False
usa_san francisco_the_fairmont_san_francisco,tripadvisor,fine,bed,clean,bed,21b55db1201e7918fe1d2b1ea1cbd01b,f4b6f86020303609c94be75635df7dd1,How is the bed?,1,0.0,False,tripadvisor_review_3255,"I had a very quick trip out to San Francisco for work, and stayed here for one night. I got a good rate (around $270 per night total), but I think I'd probably be disappointed if I paid that much and I was on my own dime.The lobby is enormous and beautiful. This is one of those old hotels that reminds you of another era. You feel like Humphrey Bogart or James Stewart might sit down across from you. The room I had, however, was in the historic building and was feeling a little rundown. There was a sort of odd musty smell; nothing I can put my finger on, but just felt a little shabby. The bed was fine, and the furnishings were fine. Just didn't feel all that luxurious. For the price I think is sometimes charged here, I'd be pretty bummed about it.From my perspective, the location was only so-so. It's on the top of Nob Hill, and I think there are probably some good restaurants around, but the surrounding streets didn't feel all that much like a neighborhood. No cafes, boutiques, little shops. (There are some really nice neighborhoods in SF, so this was something I'd be disappointed by if I were to have stayed longer).The coffee that's served in the lobby in the morning was really awful -- particularly for a city that's got so many nice coffee places. Check in was fine, although I didn't feel that it was that warm.All in all, if I were traveling to SF, I'd probably check out another experience here -- I am sure there must be some cooler hotels or ones that feel better kept up. ANSWERNOTFOUND",The bed was fine,"(590, 606)",1,0.5,False
usa_san francisco_hotel_fusion,tripadvisor,new,hotel,trendy,hotel,418f1011866c4c56d9244445e35e65d4,21bc8d1fca35bda50ba44cf7aaebe54a,How would you describe the hotel in downtown?,1,0.0,False,tripadvisor_review_12737,"My friends and I had a wonderful stay at the Hotel Fusion. The hotel is new and nicely remodeled. The people that worked there were helpful and friendly. We stayed in Rm 405. It was on the 4th floor, but the city noise is still pretty loud. It was surprisingly warm this weekend so the windows were open. I don't think the noise would have been so bad if the windows were closed. I would highly recommendthis hotel. Thanks! ANSWERNOTFOUND",The hotel is new and nicely remodeled,"(59, 96)",1,0.7272727272727273,True
usa_san francisco_best_western_tuscan_inn_fisherman_s_wharf_a_kimpton_hotel,tripadvisor,friendly,people,awesome,staff,18034fe5747013e5a2d922ce926fbe55,c260d7c77899b4b526c6acd479244296,Do you like the attention of the hotel staff?,1,0.0,False,tripadvisor_review_5985,"First off, we booked this hotel through Priceline. We got it from Sunday to Wednesday for $135 a night, which was a great deal and I think very good value. It's certainly worth the booking price via their own website but you can find a good deal out there for it too.The Tuscan Inn was a great place to stay. It's very close to Fisherman's Wharf, within walking distance to the Coit Tower and even Chinatown. The street cars are also only a block away. The rooms are very nice and seem recently upgraded. The beds and linens are quite nice too.The hotel staff are really friendly. We were very impressed with both of the concierges that were working and found them extremely useful. The people at the front desk were friendly save for one girl who we found consistently rude and abrasive. (ie, I brought a five dollar bill up to the front desk and before I could say anything she said &quot;we don't give change&quot; and walked away). With the exception of this one bad egg, everyone was very nice.The free wine/beer and coffee/hot chocolate/biscotti is a wonderful touch and we took full advantage of it. I would recommend making reservations at the restaurant as it quickly filled up every night and we were turned away frequently - I heard one traveller get into a heated discussion about never being able to get in for dinner.My only recommendation would be to ask for a room that's not on the first floor, or a room with a view of the garden. The street noise was pretty bad and we were woken up a few times because of this. There were a few homeless people who would sit on the street outside and make a ton of noise throughout the night. Also, the restaurant drags their tables and chairs inside at midnight or later and then outside at 7:00am. It makes a lot of noise too - just a tip.Anyway, we loved it at this hotel and were very happy. Last word of caution - if you're going to San Francisco, don't rent a car. Parking is expensive ($40 per night) and everything is very much within walking distance. We took a cab across town and it was $10...Have fun! ANSWERNOTFOUND",The hotel staff are really friendly,"(544, 579)",1,0.5,False
