item_id,domain,nn_mod,nn_asp,query_mod,query_asp,q_review_id,q_reviews_id,question,question_subj_level,ques_subj_score,is_ques_subjective,review_id,review,human_ans_spans,human_ans_indices,answer_subj_level,ans_subj_score,is_ans_subjective
8I5U8OQ06nSxX2y4PPOWzQ,restaurants,enough,food,large,meal,af396d4ffb5ffa05bea072ab17979f96,e1c1fe1e952b97b0ee93f94179f36a4e,How is the meal?,5,0.0,False,FiBfxZI-ICSbwZnvNKM_dQ,"My co-worker has been raving about this place for the longest time, so I finally made my way over to Japango the other night. She told me it was small... but I didn't expect it to be that tiny! There isn't any sushi bar seating, the tables are only a few inches apart and the restaurant fits maybe 20 people MAX. But given how amazing the food was, I could've cared less.I came with one other person, and since we had arrived shortly after 5:30, we were able to grab a table right away. We decided to share a few things including one order of the Sushi Sashimi Moriawase - Chef's choice of sushi and sashimi ($40). First came the sashimi platter which consisted of the following:- salmon belly- sea bream from Japan (seared on top)- fluke- bigeye tuna- butterfish (in a garlic sauce)The sashimi was ridiculously good. Everything just tasted so fresh! The little things that they do - searing some of the fish, putting it in garlic sauce, etc, really brings out the flavour in the fish too. Next came the sushi platter, which consisted of 2 pieces of each of the following:- sea bream from Greece (seared on top)- mackeral- uni- salmon- bigeye tunaSimilar to the sashimi, the fish was so fresh and delicious! No complaints whatsoever. The Moriawase also came with a green salad, miso soup and a sunomono. We also ordered a seaweed salad ($5), which was tasty (I've rarely had it done poor though), but at $5 for a teeny tiny bowl, I thought this was overpriced. We weren't sure if we'd have enough food, so we also ordered an order of hamachi sashimi (one of the specials of the day) and a spicy scallop roll ($8). Both were delicious!I didn't really try any of the hot food, but the sashimi and sushi certainly get 5 stars from me! ANSWERNOTFOUND",ANSWERNOTFOUND,"(1732, 1746)",5,0.0,False
pSMK_FtULKiU-iuh7SMKwg,restaurants,great,idea,excellent,customer service,3b352d59f2afc39ff683b8f70a8210b8,32fced28a69dbd1e2fe020ec493d7429,How would you rate customer service?,1,0.0,False,PaL7eeLYFxmYRo0fubaj9Q,"My favorite thing is how unlimited the choices on the pizza really are. You could mix up the craziest toppings and somehow, it still manages to taste delicious? Changed the pizza experience for me because I can't stop thinking about the pizza when I'm going to and from school haha. It's perfect for sharing with another person. The staff are awesome and always so enthusiastic to be making your pizza, which always makes me that much more enthusiastic to eat it. What a great idea for a pizza place, ily blaze ANSWERNOTFOUND",ANSWERNOTFOUND,"(511, 525)",1,0.0,False
aLcFhMe6DDJ430zelCpd2A,restaurants,30 min,wait,sweet,dish,f778e3a9e5c473452951290fd25908c7,e771644d0f1844b5779145aa592de898,How do you value the taste of this dish?,2,0.0,False,9BPdP4lFq2IZ6Qvo3jzVCw,"The first time I was here it was pretty packed! We were told it would be a 30 min wait so we took a seat at the upstairs bar to wait. After almost an hour of waiting, we just decided to leave. Wanting to give this place another shot, we came right when it opened for dinner. We were seated immediately but it took a while for our server to get back to us! The couple beside us even came after we did and received their food first. The food itself was average. I love Thai and I've been to many Thai restaurants around the city and this really didn't do it for me. I did think the massaman curry was great. The different textures of the dish with the crunchy nuts, soft potatoes and tender chicken highlighted the flavours of the dish. However, the same could not be said about the Panang curry. The taste of the bell pepper was overpowering and left us disappointed. At a much higher price than many similar Thai places, it just did not feel worth it at all. Overall I'll have to give it a strong 2/5. ANSWERNOTFOUND",Overall I 'll have to give it a strong 2/5 .,"(959, 1001)",2,0.3666666666666665,False
aLcFhMe6DDJ430zelCpd2A,restaurants,low,rate,forget,server,7d736d6943c8d38145ebf16555cbd511,27e09e2c58e42c8ed9a6bc7c8541b06b,What is the quality of the server?,2,0.0,False,LVkzVoQWn7nNZgU9zdhVWQ,"Surprised this spot has such a low rating because it's my absolute favorite Thai restaurant. So much so that it is one of my first stops every time I visit home. They don't take reservations so there is always a 30 mins - 1 1/2 hour wait depending on the time and day you go, but it always soooooo worth it! My dad's signature dish is the khao soi and mine is the gad pra gao. He gets it thai spicy and i keep mine to a basic 3 which does the job. The thai spicy actually isnt TOO bad in the khao soi dish since its a coconut milk based dish so ends up running sweet. I would recommending the 6(thai spicy) if you're getting the khao soi and like it spicy. ANSWERNOTFOUND",ANSWERNOTFOUND,"(657, 671)",2,0.0,False
SGP1jf6k7spXkgwBlhiUVw,restaurants,full of,flavor,perfect,consistency,434e9b56734eff967c79dd92c062304f,21ccc479f619bf057185e1901082272e,What do you think of consistency?,1,0.0,False,DGXOaVxhCagmAzBO810_Ag,"Absolutely delicious!My first time here, it was so hidden and such a small place that I didn't expect much out of it. I got to taste test all the flavors because the worker was super nice! I ordered two scoops: Vietnamese coffee and mango. They were to die for! I could say its the most flavorful gelato I've ever had. The texture was just right, not too creamy feeling and not too watery. Just enough for you to keep it in your mouth for the full flavor. So tasty; definitely recommending everyone and anyone to try this if you haven't already! Its really hidden and its the same street as guu ! Definitely look for it!Update: so my sister decided to buy boxes of gelato from here back home where we live in Markham. The black sesame is full of flavor as well as durian. However, I fully believe that Durian has a distinct flavor and smell to it that people may not prefer but it is worth to try. Their newest flavor is the Jasmine tea and the HK milk tea. So good!!! ANSWERNOTFOUND","The texture was just right , not too creamy feeling and not too watery","(319, 388)",1,0.5357142857142857,True
N93EYZy9R0sdlEvubu94ig,restaurants,great,mix,small,kitchen,f59517d678c2681859a16c1d7c5fe26a,0d5139e9732fcda8607e855712646d8e,How is kitchen?,1,0.0,False,U45m7qUfO_EnBPIuaJvF4w,"Awesome lunch! Came here at 1pm to avoid the rush.  Had the pork belly banh mi and kimchi fries - full of amazing flavor!  Savory meat, pickled carrots and radish on fresh baguette bread. It's a great mix of Vietnamese and Korean! ANSWERNOTFOUND",great mix of Vietnamese and Korean,"(195, 229)",1,0.75,True
kGOr_D-LNpgZ2M9N8TT4QQ,restaurants,slow,food,not busy,place,fab844efb222abe76994f50727c47756,56e346ed15f2fe1df1fad55f5d040a65,How do you observe the effectiveness of the place?,1,0.0,False,bHeM5Jvc-ah-tj9TD9Sh_A,"I always wanted to try this place and finally did for winterlicous 2018. Hands down the worst restaurant I tried during the event.  The atmosphere inside and the interior is quite nice. The waitress was quite nice and attentive as she could be. It was quite busy.  The chairs were really small and it was hard to put a large winter coat on them. We didn't want to leave our jackets outside the restaurant on these coat racks they had. We were scared anyone could just walk by and steal our expensive jackets. Normally the point of winterlicous is to get people to come to your restaurant and present them with some of your best so them come back. This was hardly the case.  The pre-fix price of $53 for dinner was fair but if I came here normally and had to pay 100$ per person I can imagine i would be super super angry for what I got. The food came super slow but I get it was winterlicous. We had the winterlicous soup to start and it tasted bland and watered down. We also order the french onion soup. It was awful, was so sour and did not have enough cheese. A frozen french onion soup taste better. The steak for the main was so tough at med rare. The fries however were quite good actually. The other was chicken on mash potatoes. The chicken was cooked well and was juicy but the mash potatoes was watery like a soup. For desert we had creme brulee. We kinda had a bad feeling when the table next to us only took one bite. The custard tasted ok but the sugar on top was almost a 1/4inch thick.  Definitely pass on this place and just get a street dog with poutine. Your wallet and taste buds will thank you. The only good thing was free parking for dinner really. ANSWERNOTFOUND",always wanted to try this place and finally did for Definitely pass on this place and just a street,"(2, 1554)",1,0.75,True
aLcFhMe6DDJ430zelCpd2A,restaurants,satisfied,food,serve,food,d7507029f83662173734d82f24cc6597,839e2fbfc735276aef68948b25d8e15b,How is the food has serve?,1,0.0,False,0XpWQcoDPdvVJKNUUIrBUw,Dropped in for lunch and while it was very busy the wait for a table for two was not bad at all. The prices were a bit higher than I was hoping for on a lunch menu but I guess typical for a place downtown Toronto. I ordered their curry of the day with chicken which came with the average amount of spice and it was delicious! The food left me feeling satisfied - not too full. Our waiter was super cool and chill though. Perhaps my only qualm was the Akon album they had on repeat and how loud they played the music. Not a great place to have deep conversation while you eat! ANSWERNOTFOUND,was very busy,"(34, 47)",1,0.39,False
a8pmtlVKf7NiSLI-4KejIw,restaurants,pricey,quality,not good,experience,d6c76fe1eb12063d9d2f328b60733395,7590148f24078aa71b10da73b4ad30cf,How is the experience?,1,0.0,False,azxVbkiZKhCFkTpTwBfCkQ,"nice location in the distillery district and nice decor. however, the service and food was nothing special. our waitress was slow and seemed a little clueless, and it was one of the other waitresses that checked in on us and our food. vegetarian burrito was meh, and the churros were okay. best part was probably the margaritas - mango and watermelon. really pricey for the quality. ANSWERNOTFOUND",nice location in the distillery district and nice decor,"(0, 55)",1,1.0,True
5N8R7ALESZ30EoAzVJtabw,restaurants,great,chicken,flavourful,chicken,4c2ab0ff5e5dd3827aef43c80d58b9d0,28410141ecb2eff961c5fa82cecc5c6f,What was the price of the chicken?,2,0.95,True,iU-yS5RCUVtOP2M7Tp8FPg,"The Dirty Bird does chicken and waffles the right way! I tried both The ODB and The Great White North options on the menu. The waffles they make here are light and fluffy, and they tasted delicious on their own with just the maple syrup. But the highlight of this place, however, was definitely the fried chicken!I'm not sure how they do it, but the chicken they make here has an amazing crispy exterior while maintaining the delicious and moist chicken meat within it. The best part of all was that it didn't taste greasy either! It was honestly some of the best fried chicken I've ever eaten =)Overall, The Dirty Bird is a great place to get your chicken and waffles fix on! Even the chicken alone is worth coming for if you're not a fan of waffles ;) ANSWERNOTFOUND",ANSWERNOTFOUND,"(754, 768)",2,0.0,False
GhGN_eerrkfnWjNXvIb21Q,restaurants,long,bench,communal,table,ba7ec467c90c41c7a1b3acb4a2d6f5b3,61c42b54cac6340a47aa98dae859ff84,How is the table?,1,0.0,False,Dm3R3lpHBGKVNC5VwMQpoA,"I came here for dinner with friends and got the Fried Chicken. It was just alright. It seemed to be their take on Chicken and Waffles but without the waffle. Given that it was $22 and thus nearly $30 after tax and tip - definitely not worth it! It tastes a bit like Popeyes Chicken, except I'm pretty sure that Popeyes tastes better. It comes with 3 pieces, on top of a sad piece of white bread. As in, it looked like it was sitting in top of a small slice of Wonderbread. I hear that they're more known for their burgers, so maybe try getting that instead. The service was alright. The actual restaurant's vibes are ok as well, with long communal benches that are cafeteria esque. ANSWERNOTFOUND",ANSWERNOTFOUND,"(682, 696)",1,0.0,False
t6FCO31z5uYrCM26jCaIaA,restaurants,expensive,cocktail,intimate,set,c784175047103f9c9de18651a0782343,f1c1ab2e057e481a878ddb5ba55710a1,Is the set complete orwe have to buy the parts?,1,0.4,False,HuVnbvlMGzf6otXGWttw-A,"3.5 stars with an additional 1/2 star for serviceYou have to plan ahead to get a dinner reservation at peak times. Luckily for us, we were able to snag a table on a weeknight a day in advance. We were greeted with warmth from the front desk staff and you can peek into the kitchen as you step in which was cool. We were running late but they had us seated right away. First, we looked at the rather limited cocktail menu and apprehensively ordered some of those expensive cocktails. We were so glad that they turned out to be so good (got our money's worth). I think their bartender recently won some competition and he truly knows his craft. We ordered a bunch of food items from the menu (mostly appetizers). Unfortunately for us they all came out in a hurry which was a slight blemish on the part of our server. We requested that they send some dishes back to the kitchen since we were not ready to take it all in at the same time and they obliged. Our server was very well informed and also stopped by our table to inquire about the dish we were served. Our favorite bites of the night were the oyster po'boy sliders (why are they so tiny?) and the octopus. The octopus is a complex dish but I loved the combination of the harissa and salsa verde (perfect for my palate). The king crab rosti was nothing memorable and it left a sour after taste. Moreover, for 32 bucks I would consider it rather expensive for what it's worth. We also ordered a side of skinny fries (highly recommended even if you are on a diet :)) which we really enjoyed dipping in some herbacious aioli. For dessert we had the angel food cake with burnt marshmallow crust which was very light and fluffy. Overall, this place has an upscale yet casual vibe. It also has the right acoustics since we never really felt it was loud to distract our conversation. We left a decent tip since the service was so good. We will definitely come back to try the more upscale place upstairs. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1953, 1967)",1,0.0,False
y-Iw6dZflNix4BdwIyTNGA,restaurants,knowledgeable,beer,better,beer,9246ea5eb0e7cfec61b6af3d524b2277,9cb6bcca0af4c6187817a5bca08f847e,How is the beer?,1,0.0,False,pq-f8bbaGBNIm2vSKQy9LA,"First off, I am a homebrewer.  Second off, beer selection in Canada sucks.  So, when we found a real live, honest to goodness brewhouse in Canadia, I was overjoyed.  Indie's was great.  We arrived on a Thursday night about 7:30 and chose to sit at the bar rather than wait for a table. (wife and myself).  Homerun.  The barmaid was very helpful and knowledgeable about the beers they brew there.  My wife ordered a flight of beers and the barmaid remembered exactly which each one was after Jenn was over halfway through the flight.  The other staff was really helpful too - knowledgeable about  beers as well as the local goings on.  They were busy and service was a little on the slow side but not annoyingly so.  As I said, the other servers were very happy to help out.  So as for beer quality, I give them an A.  I ordered two different pints rather than a flite and each was very nice.  I sampled each of my wife's flight glasses and could tell that IAH knew what they were doing.  Kudos.  If you are a connoisseur of beer you will not be disappointed here.  We ordered the Angry Hawaiian Pizza.  It was delish.  The Habanero pesto is on the hot side but not too hot for me.  I like hot stuff but can handle like mid-level hot at Thai places.  Anyway that 'za was great.  If you like Hawaiian type pizza and a little heat - go for it. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1341, 1355)",1,0.0,False
kOFDVcnj-8fd3doIpCQ06A,restaurants,best,egg,love,egg,a6964d4e4c2fdc8d28754dae8fc3fbb2,df8383c1412a4770eedac699a4342d13,How do you like egg?,1,0.0,False,rU0GAnSDK5TGg2klggeWLQ,"First off I'd like to mention I am definitely not an easy person to please food wise. But WOW, Mildred's Temple Kitchen has the best brunch in Toronto. I ordered the blueberry pancakes and eggs benny croissant, and both were the best dishes my lucky taste buds have ever touched. I'm not exaggerating... the blueberry pancakes were rich, buttery, and had amazing texture. Each bite contained a perfectly balanced sweetness-to-fruit ratio, which is something I personally desire when eating sweet dishes. The hollandaise croissant was simply heavenly.I went on a day when it wasn't busy, so I had no issues with wait and over-crowding. The decor and atmosphere of the restaurant is decent (high ceilings, trendy decor pieces & art), but it could be improved. Food was 5/5 (more than perfect)Service was 5/5 (no issues)Atmosphere was 3/5 (just okay)I will definitely be coming back. ANSWERNOTFOUND",ANSWERNOTFOUND,"(881, 895)",1,0.0,False
RtUvSWO_UZ8V3Wpj0n077w,restaurants,delicious,dish,perfect,dish,a501b268218cfaad37d0ee91ec2474ee,f67a16ead6fc10b8b2e22a916adb7f35,How do you like the dish?,2,0.0,False,OYxNukVO4jkz_a_M1C8tqg,"This is my favorite Japanese restaurant in Toronto! All the dishes were delicious, my favorite was the miso cod. It was sweet and the fish was buttery and melts in your mouth. ANSWERNOTFOUND",All the dishes were delicious,"(52, 81)",2,1.0,True
