item_id,domain,nn_mod,nn_asp,query_mod,query_asp,q_review_id,q_reviews_id,question,question_subj_level,ques_subj_score,is_ques_subjective,review_id,review,human_ans_spans,human_ans_indices,answer_subj_level,ans_subj_score,is_ans_subjective
B000FEH8ME,grocery,nice,texture,many,ingredient,cc7b9dbd242353b12d90c9b7222531da,dae77308d3e7ad67e2dab819a957084f,How is it ingredient?,1,0.0,False,788be842a007c908e527537f48309f12,"This is a really great tasting raw food bar... filled with nuts, dates, and fruit, the Pure bar has a nice texture (not crumbly) and an enjoyable taste.  Pure bars will be right up there with Larabars as raw organic food bars that taste great, come in a variety of flavors, and bring whole food nourishment.  The only noticeable caveat for those who are supersensitive with foods is that these are processed in a facility that also makes non-vegan food products. ANSWERNOTFOUND",ANSWERNOTFOUND,"(463, 477)",1,0.0,False
B001EO5Q64,grocery,much well,texture,aware,people,c894a064af4c7ed3ae21f6e8970712ca,5117d21253cf1adb49ec6c63fd6dc51b,How many people ate here?,1,0.5,False,9eb4af7ec52f85a50a4601c69094ce72,"This oil has a smooth feel and a strong coconut scent and flavor. I use it for cooking and also for hair and body. It's a very good replacement for hand/ body lotion, it works really well in cold/dry climates. It has a much better texture and flavor than Spectrum. The only reason I didn't give it 5 stars is that it's packaged in plastic - I much prefer glass. ANSWERNOTFOUND",ANSWERNOTFOUND,"(362, 376)",1,0.0,False
B004FEJ968,grocery,nutty,texture,enough,sweetness,4fd7ecd25818463adc07f91c0495436d,8fa2770cb9aab44592e3bb28e9822d0a,Do you think that the oat is sweetness enough?,4,0.5,False,ae873bfb42dd5f0b5535b772720e76a3,"I tend to favor fruit desserts and cookies and cakes over chocolate, so be aware of that as you read this review. I like Fig Newtons and all the different fruit Newtons, but I wasn't sure what to expect in these cookies. I was pleasantly surprised.Unlike Newtons, these cookies are very light and crispy. They're a bit delicate, and they broke easily, which is probably why they're packaged in plastic trays in the bag as opposed to simply being free roaming in the bag. I think if I were to put them in a ziplok bag, they'd all break into pieces. Not the sturdiest of cookies, but very delicately crispy.The flavor is good. There are bits of cranberries that aren't too big nor too small. The package says ""citrus"" and there are pictures of oranges on the front, but I thought these tasted more lemony than orangey. I think I would have liked more cranberry flavor and less lemon flavor. The cookie was also not too sweet, which I tend to like better. This was definitely less sweet than a chocolate chip cookie.The texture is nutty and you can definitely taste the whole grains and fiber, which I like, but which other people may not care for. It's also a drier cookie, not as oily as normal chocolate chip cookies bought at the store or on the grocery shelves. I tend to favor this, but other people used to more butter or lard might find the cookie a bit dry.I enjoyed eating these with sweetened tea. I really think this is my new favorite store-bought cookie. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1466, 1480)",4,0.0,False
B0025UCHT0,grocery,extra,protein,big,box,6aaa53a0881b651c559c6e7bbdd43450,5c823a0006839426a99f9747eb888408,How is the box?,1,0.0,False,7fd22daa0f614b52a82ac6df49428a62,"My youngest is a very picky eater.  Spaghetti is one of the only foods he will regularly eat.  But even there, he can be funny. He didn't like some of the whole wheat brands we had tried, said they tasted ""funny"".Thankfully, he had no such complaints about the Barilla.  And since it has extra fiber and protein, I will be buying more of this to help him get some more well-rounded nutrition.The rest of the family enjoyed it as well.  I found that after it sat awhile it got a bit less ""al dente"" than I usually like it, but upon reheating it tasted OK. Still, since most of our spaghetti leftovers go to my youngest, and since he enjoys the leftovers the same as our regular brand, that isn't really a problem for me. ANSWERNOTFOUND",ANSWERNOTFOUND,"(720, 734)",1,0.0,False
B004K00DGC,grocery,nasty,aftertaste,bad,aftertaste,5d55ff1120cc17fd77be370ba3108085,c0cbbbeda72394b7a67aab9720f5b7bb,Was a bad aftertaste?,1,0.6666666666666666,True,c078c1127451133b4c74def4a070d1d7,"Only 2 reasons to drink something like this.  Good taste or a little energy perk.It has a nasty taste and an unpleasant aftertaste.  Therefore, you won't tolerate this and the lift in energy won't happen - since you won't want to drink this.It's not a complete disaster.  Served chilled, it's seems a bit refreshing on a hot day (the moderate carbonation helps).If you can tolerate (or enjoy!) the musky apple taste you might like this drink.  But I guess most people would rather have a cup of coffee for an energy boost (and iced coffee on a hot day!). ANSWERNOTFOUND",It has a nasty taste and an unpleasant,"(81, 119)",1,0.975,True
B004FELBH8,grocery,sweet,honey,light,texture,d5dcf85ab531a7417827dc21f40f6db1,9bc4deb8b2f3d1f4b7682a420d7de36b,How is the texture?,1,0.0,False,de5a785c6a80220931be69fbf37ee6c5,"Yum! These are a combination of all the things I like in a cookie. Texture like shortbread but a more interesting taste. (To the reviewer who complained that they are crumbly and break up in your mouth--that's what shortbread is supposed to do!) The honey is subtle, not too sweet, and the whole grains add some substance. The bits of fig and raisin are small--about the size of caraway seeds--and chewy. I was able to recognize the figs, but then, I like Fig Newtons, so I probably knew the flavor from that. Package says serving size is 3 cookies, but I found just 1 or 2 make a satisfying snack to nibble on without being too many calories or too much sodium. I'll probably buy these again. ANSWERNOTFOUND",ANSWERNOTFOUND,"(694, 708)",1,0.0,False
B004JGQ15E,grocery,small,pack,tasty,snack,5819cef1add88d10ab21401ce256107e,5cd0ac07a9b8543154fb28ae2e440c6f,How is the snack?,5,0.0,False,1e4372ebfde27bc3e08133d338dc336b,"The Packaging: I box has 5 packs in it. Each pack has about maybe 50-75% as much popcorn in it as those small 99c bags of popcorn chips. The packs themselves are smaller than a 99c bag of chips; very portable.Taste: The fudge and caramel mix nicely. Its not overly sweet, and you get a nice fudge aftertaste as it melts in your mouth. Its not salty and doesnt leave any sticky residue on your fingers. Its alittle too crunchy and occasionally you run into uneatable bits of popcorn, which may be normal in regular popcorn but really shouldnt be in a sweet snack.Health: Each pack in the box has 130 calories, with 3g Fat, 24g Carbs, 18g Sugars.Verdict: There are healthier snacks that are cheaper than this but if you like popcorn, fudge, and caramel give it a try. ANSWERNOTFOUND",ANSWERNOTFOUND,"(766, 780)",5,0.0,False
B003GTR8IO,grocery,strong,coffee,sweet,coffee,be1de66e983c60b75f4ba6bb84a8a4f8,0960421ea80aa7f9711f7a69f1359c28,How is coffee?,2,0.0,False,af607b30c70258d83535bd94af3e7419,"I got this coffee for my coffee-addicted husband.  He drinks more coffee than anyone I know.  He loves Starbucks coffee directly from Starbucks, as well as Dunkin Donuts (prepared at home).  He said that he liked the taste of the coffee (although it was more vanilla-y than he normally likes).  He said that he liked that the coffee was strong and ""packed a punch"", but was a little too fine a texture than he prefers.  Overall, while he does not really like vanilla-flavored coffee, he did like this coffee enough to buy it again. ANSWERNOTFOUND",he did like this coffee enough to buy it again,"(484, 530)",2,0.5,False
B005SPQENY,grocery,pleasant,taste,outstanding,taste,94f6d9ce6b6d5822b3ab556419f7dfbf,c05b1d48676885a4f10804847019d2fa,How is the taste of a good black licorice?,5,0.5166666666666667,True,9223def7a99282085df1007c24358048,"If you're the kind of person who can't stand bits of stuff in their drink, you won't enjoy this. It does have little bits of aloe pulp floating in it.If that doesn't bother you, then give it a try. While perhaps a shade too sweet, the taste is pleasant - not too blah, not too strong. The passion fruit flavor is dominant, but if you pay attention you'll notice a little bit of green tea flavor too. It's fine for drinking on its own or with a meal or snack.(While some will surely play up the healthy nature of this drink, given all the great things green tea can do for you and that one can never go wrong with aloe, don't mistake this for a 'health' drink. The first non-water ingredient is good old-fashioned sugar.) ANSWERNOTFOUND",ANSWERNOTFOUND,"(721, 735)",5,0.0,False
B000FEH8ME,grocery,moist,texture,gluten,intolerance,116e188d8da024f3a5cff70f0f48da1d,e41dc802a1b972e22d25c9bf387621b7,Can we co-operate avoiding intolerance ?,5,0.0,False,545f038bfe7e4e95cb5921f6f533243a,"This makes for a very satisfying, simple and delicious breakfast. The texture is moist and slightly chewy, while the flavor has the perfect balance of sweet and tart.I liked that it has a very short ingredient list, and that it's raw. Not because I'm on a raw diet or anything, it just keeps it from tasting 'fake' and gives me the satisfaction of having had a serving of fruit for the day.I would happily pick these up as a quick and easy meal replacement or snack option. ANSWERNOTFOUND",ANSWERNOTFOUND,"(474, 488)",5,0.0,False
B00B18PAWI,grocery,delicious,candy,creamy,chocolate,d088a054a2b950a59f54123bc1c3e3c9,4617528a00b2477e64c31b5946ea9fc2,How about the texture of this chocolate?,2,0.0,False,808461908c6a8ef368a57375f540af92,"These candies are delicious, and for only about 120 calories you get three of them to a package. They may be ""skinny"" but they taste like normal candy, not funny or off in any way. I got them for me, but my husband and daughter devoured them before I had more than 2 packs. Definitely recommended!! ANSWERNOTFOUND",ANSWERNOTFOUND,"(299, 313)",2,0.0,False
B0096RP84Q,grocery,good,soup,thick,soup,8310c70e7ed176c5690b90e62a9525eb,4dffcf22af9df5b293396e88a2bc8800,How is the soup?,1,0.0,False,d3987aede965ac5e51ffda99f04c8784,"I am reviewing the Creamy Red Pepper with Smoked Gouda soup.This soup was really good. I actually expected it to be a bit thicker, like a tomato soup, but this was like a slightly watered down tomato soup. There were generous amounts of chunks of tomatoes and red peppers throughout and spices visible throughout (parsley and basil?). The taste was great. Not too peppery, tomatoey, or cheesy, but just right.The instructions were simple and the bag was easy to tear at the indicated corner. 2-2.5 minutes, as indicated in the instructions, was perfect for the microwave I used at work so the soup came out hot, but not scalding hot where I had to wait to eat it. I just poured it right into a Tupperware container and it was perfect.I think this might be a more pricey route to go for soup at lunch than opening a can, but there's more soup in here than a small can as well. The flavors for these soups sound more interesting and appetizing than a typical can of soup. It's also nice that you can heat the pouch all together in the microwave then just pour into a bowl. However, you can't recycle these pouches (as far as I know) while you can recycle soup cans in most places...if that is something that is important to you.The Nutrition Facts are as follows: (apparently the serving size is 1C. but the pouch is 14 oz., so a pouch is almost 2 servings)Calories: 220Total Fat: 15gCholesterol: 60mgSodium 780mgTotal Carbs: 15gProtein: 6g ANSWERNOTFOUND",ANSWERNOTFOUND,"(1439, 1453)",5,0.0,False
B003YBLF2E,grocery,good,piece,great,chocolate,1739a067533c0e1002d85e982f36d337,1fc6d11516f65e1334ee1878e23d1777,What is chocolate?,1,0.0,False,34a4bd8cd4485f356f5aa30bacbd5400,"This is a cute little packet and an easy way to find a simple lunch when you're on the move and don't like fast food.  What's even nicer is that these are heart healthy and contain no MSG, HFCS, or trans fats.  It's a definite treat to find them all in a one portion lunch kit.This has a good little selection of items in it, the salmon and crackers, a fruit and nut mix, dry roasted edamame, and a small piece of dark chocolate.  Although I was a little suspicious of salmon in a plastic container, it is tasty.  The salmon has a little kick to it that keeps it from tasting like tuna fish.  The dried fruit and nut mix are surprisingly good.  The edamame?  It's alllll riiiiight if you like that sort of thing.  Put enough salt on it and I'll eat it.  A small piece of chocolate brings this lunch to a sweet and dark end.I'm planning to get a six pack of these to keep in the car.  So many times when I'm out running errands, I dig around the bottom of my purse and end up having a smushed protein bar for lunch.  This is an awesome replacement. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1048, 1062)",1,0.0,False
B00BDFNTNQ,grocery,sweet,popcorn,tasty,popcorn,45b1fb2c828867ccd6ccb25198b7b8b8,7e891eb61baae418f855873dbc31e6cc,How was the taste popcorn?,1,0.0,False,163d068905858601ec5ebe261cb37a65,"This popcorn is tasty and sweet.  It has a light cinnamon flavor and brown sugar.  The kernels are large between  and  of an inch in diameter.  What I liked the most was the tenderness of the coating.  Most sweet popcorn tend to have a thick and hard coating but this popcorn is light.  What I didn't like is the amount of non natural ingredients.  I don't know why it has to be so complicated.  Like with any other food product, I recommend reading the ingredients list and the nutrition information before purchasing. ANSWERNOTFOUND",This popcorn is tasty and sweet,"(0, 31)",1,0.65,True
B00D8YLJ1E,grocery,smooth,caramel,sweet,caramel,8f111fa2e6d6143ed67354b41442a5e5,e17d34ffc4e5b658fde989fd0a2c3125,How is it caramel ?,1,0.0,False,8d8c1423ff0b6070c63947ab5873a4aa,"I love everything Caramel and the Lancaster Soft Creme Caramels are not an exception. These caramels are so smooth and rich that you won't be able to stop at just one. The Lancaster's are very similar to the Kraft caramels but a little more firmer, but I still put them in the refrigerator to firm them up a little more just so they can last me longer because at the rate I'm going I will have eaten the entire bag before I know it.I love that these come in a beautifully sophisticated bag that you can give as a gift simply by sticking a bow on it. Perfect for when you are craving something sweet but beware you will find yourself going for another one and another one (I know I did). ANSWERNOTFOUND",I love everything Caramel,"(0, 25)",1,0.6,True
B004FEN3GK,grocery,perfect,cracker,tasty,cracker,cfdd238d3921b19823f138d8fa2cf320,4669ea390b5b5f9c557f924ad0949f6d,Is a tasty cracker?,2,0.0,False,5e8cd478b6f79d6e71a7732df09078b3,"These crackers come packed in small 3x3 inch squares that are easy to toss into a lunch bag or to pack for a trip or snack while on the road in a car, airplane, etc. Each pack contains 8 crackers with a total of 250 calories and these crackers are quite tasty and filling as well. There is about 16g of sugar per pack, which is about 1/2 of one can of soda. Each pack also contains 14% of your daily sodium and 9% of your daily fat content, but no trans fats.The crackers would also be perfect for smores by a campfire and are just the right size, about 1/2 the size of the large sized graham crackers I remember as a child.It is a very filling snack and I enjoy these crackers and would recommend them to anyone who wants to have a few good snacks to toss into a lunch bag or for after school. ANSWERNOTFOUND",crackers are quite tasty and filling as well,"(235, 279)",2,0.0,False
B003GTR8IO,grocery,not strong,flavor,not strong,taste,e0f5b2662c7816f55b21d4f8be9b978f,bb47ba3e6d67821b256c795f444ff3ed,How about the taste of food?,1,0.0,False,cf71c72620478c702d99ec52d7ba04c7,"Although vanilla coffee is not my favorite, I thought I'd try this as it was the Starbuck's brand.A nice full-bodied cup of coffee with vanilla added.  The aroma and flavor of the vanilla is not strong or overpowering like some brands.  It's quite enjoyable.I made a pot at work and it was well received.If you're a fan of flavored coffees, I recommend you try this.Thank youMEF ANSWERNOTFOUND",ANSWERNOTFOUND,"(379, 393)",1,0.0,False
B005CT9OYM,grocery,easy to follow,direction,quick,preparation,7a81d8cf5e88804ab2769afaf6683ca9,2a27c16b37c6e8eb82dbaed0ae0b004b,How is preparation?,1,0.0,False,9c611a2d55608dce1c765b6068234732,"Knorr roasting bags and seasoning is a pretty simple way to bake tender chicken. If my sister had made this, I would call it a hit with my low expectations of her cooking, but at the end of the day, I prefer my own seasoning.  First off, the directions are easy to follow although I was running out of room wiggling the pieces apart from one another.  I also would categorize it as roasted, but more steamed.  The result is a very moist and tender chicken so I have no complaints there.  I think the ideal combination would be my own seasoning baked in a roasting bag. ANSWERNOTFOUND",ANSWERNOTFOUND,"(569, 583)",1,0.0,False
B004JGQ15E,grocery,more,flavor,nice,consistency,2616d0c11c0bd11ba6f5bd2a6c79cf5f,066d5a8c37dfbd9fcea1794b0b7869e5,Is consistency good?,4,0.6000000000000001,True,311ac4cf9c56b354aaac75568776b02e,"All you taste is the popcorn and salt. There's a whiff of chocolate fudge or caramel but it's too subtle to make me want more. I might as well have popped my own popcorn and sprinkled cocoa over it. Cracker Jacks and Swiss Miss Hot chocolate have more flavor than this. Even when bits of fudge fell off and I sampled it, there was no sugary sweetness, just a curious flatness and blandness reminiscent of tofu (soy is listed as an ingredient). The label also lists cocoa and brown sugar rather than milk chocolate. No wonder! Yet the drizzle is thick enough to make several popcorn kernals stick togehther in one huge lump. It will make you lose weight,however - there's not enough flavor to make me want to eat more. ANSWERNOTFOUND",ANSWERNOTFOUND,"(718, 732)",4,0.0,False
B000FEH8ME,grocery,bland,flavor,great,packaging,45c709f67107a9c5046f6cb109b2998b,5657f038307ec235faddd156cc0c0255,How did you like the packaging?,2,0.0,False,e53566ba5b46adf0458928a4338d4ef8,The texture reminded me of the center of a Fig Newton cookie but slightly moister. I would use these on a camping trip or hiking event but would not use on a daily basis.  The flavor was bland and I did not care for the texture which I found to be pastey.  Tended to stick to the roof of my mouth and was a little hard to swallow.  Did not get a distinct blueberry flavor. The most flavorful was when a bite would contain a nut.  The actual appearance of the bar is not appealing in the least.  I almost threw half of it away but then went ahead and forced the rest down.  Organic healthy snacks can be healthy and taste good but not this bar.  I kept thinking of wet soggy flavored cardboard. ANSWERNOTFOUND,ANSWERNOTFOUND,"(694, 708)",2,0.0,False
B002IEVJRY,grocery,satisfy,taste,perfect,one,54cf4cb67057944a1a523b0b67bcd0ba,f11478a3fd7cef619dcc0497e2106c2e,Why is the first one perfect?,1,0.6666666666666666,True,46b7d82c85fc85d1680ae7a08e3df1b6,I drink tons of coffee drinks and have worried about the calories I was consuming.  This coffee drink is delicious and has no sugar.  The taste is full bodied and satisfying.  It's also a bit cheaper than it's competitor. ANSWERNOTFOUND,ANSWERNOTFOUND,"(222, 236)",1,0.0,False
B000FEH8ME,grocery,right,texture,satisfy,crunch,4fe09795cd609724d09a6e83584f664b,e2c157cbf6478ce818000771fc3da276,How is the crunch?,1,0.0,False,aa8dca00189a86fd0b96ead0ccfd5c24,"I adore the taste of cherries and nuts -- this is just the perfect combination. It has all the healthy components I look for in a snack, without any of the garbage pumped into ordinary snack bars. The tartness and texture are just right. It's hard to believe how mellow the sweetness is.The Pure Bar Organic Cherry Cashew Bar is absolutely great. You've got to try it! ANSWERNOTFOUND",ANSWERNOTFOUND,"(369, 383)",1,0.0,False
B002IEVJRY,grocery,different,one,subjective,taste,3ba255ab093057a93711e0ddf62e4435,0c8e87997fc29558fa88a6385271ed73,How is taste?,1,0.0,False,6f2af9cf535f98b90485f9f519314921,"I've had a few other coffee drinks that come in a can, with milk + coffee, and they kind of all have the same taste.  This illy branded one is no different.  It's a unique flavor.  Somewhat like iced coffee with milk, but still different.  I enjoy the flavor, but it's not going to be like drinking an iced mocha coffee with cream/milk from your local cafe.I would compare this closely to some of the Java Monster energy drinks that I've had, more specifically the Mocha version of it.  The difference being that here you only get 8.45 ounces instead of the 16+ oz of the monster, and you're only getting coffee here with no additional craziness, which is good.I haven't had illy coffee that much, just a few times in Europe, and then some espresso pods for a cheap espresso machine I had, so I can't really fully say if it lives up to the name, but it was smooth coffee, albeit with chocolate and milk mixed in as well.  I'm not sure the price justifies how much you get, or the name on it in this case. ANSWERNOTFOUND",It 's a unique flavor,"(158, 178)",2,1.0,True
